path,filename,extension,size_bytes,sha256,last_modified,language,probable_stage,purpose,direct_inputs,direct_outputs,referenced_by,calls_or_imports,hard_coded_paths,status,replacement,confidence,notes
02_GRAPHENE_CASES/RMS_0p600/02_RUN/GXMN.itp,GXMN.itp,.itp,2828640,b6c642155cad303a11b2c66219978c8dfe09c28b48effd4a13f9e3efa25b01f9,2026-06-30T22:14:07,GROMACS ITP,rough surface,[ moleculetype ],GXMN_posre_fixed.itp,GXMN_posre_fixed.itp,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p600/02_RUN/GXMN_posre_fixed.itp,GXMN_posre_fixed.itp,.itp,589755,0cb383346a56edd61f39a6a724eafe83800d94b02addc6804331962ea7c29710,2026-06-30T22:14:07,GROMACS ITP,rough surface,[ position_restraints ],,,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/GXMN.itp; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/GXMN.itp; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/GXMN.itp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/GXMN.itp; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/GXMN.itp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/GXMN.itp; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/GXMN.itp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/GXMN.itp,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p600/02_RUN/GXMX.itp,GXMX.itp,.itp,2828640,c1c8be46f9bd3de985cdedc36cdd55c034d6bbca105ca6ff442bfecba9e21285,2026-06-30T22:14:07,GROMACS ITP,rough surface,[ moleculetype ],GXMX_posre_fixed.itp,GXMX_posre_fixed.itp,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p600/02_RUN/GXMX_posre_fixed.itp,GXMX_posre_fixed.itp,.itp,589755,0cb383346a56edd61f39a6a724eafe83800d94b02addc6804331962ea7c29710,2026-06-30T22:14:07,GROMACS ITP,rough surface,[ position_restraints ],,,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/GXMX.itp; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/GXMX.itp; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/GXMX.itp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/GXMX.itp; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/GXMX.itp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/GXMX.itp; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/GXMX.itp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/GXMX.itp,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p600/02_RUN/GYMN.itp,GYMN.itp,.itp,2888214,6d935cd23055776eba851b4429dc5cd1fc3f6ca41e52eb827c7460bf81b9d526,2026-06-30T22:14:07,GROMACS ITP,rough surface,[ moleculetype ],GYMN_posre_fixed.itp,GYMN_posre_fixed.itp,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p600/02_RUN/GYMN_posre_fixed.itp,GYMN_posre_fixed.itp,.itp,601095,88118e163300c52d998863e218c488d9314a11f113662e94402ec04cc2148eb4,2026-06-30T22:14:07,GROMACS ITP,rough surface,[ position_restraints ],,,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/GYMN.itp; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/GYMN.itp; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/GYMN.itp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/GYMN.itp; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/GYMN.itp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/GYMN.itp; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/GYMN.itp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/GYMN.itp,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p600/02_RUN/GYMX.itp,GYMX.itp,.itp,2888214,662f84beae1ec1e5c30061b3f794dbd1e4031f2ef9ca6cf74dedf66601f52e50,2026-06-30T22:14:07,GROMACS ITP,rough surface,[ moleculetype ],GYMX_posre_fixed.itp,GYMX_posre_fixed.itp,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p600/02_RUN/GYMX_posre_fixed.itp,GYMX_posre_fixed.itp,.itp,601095,88118e163300c52d998863e218c488d9314a11f113662e94402ec04cc2148eb4,2026-06-30T22:14:07,GROMACS ITP,rough surface,[ position_restraints ],,,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/GYMX.itp; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/GYMX.itp; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/GYMX.itp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/GYMX.itp; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/GYMX.itp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/GYMX.itp; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/GYMX.itp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/GYMX.itp,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p600/02_RUN/kero.itp,kero.itp,.itp,466340,d3b8fcfdbb862300636e620710ac5b2236dcc876828693af766842f4bed71f61,2026-05-29T16:07:57,GROMACS ITP,rough surface,; Created by AuToFF,,,00_CHECK_ENVIRONMENT.bat; 00_INPUT/kero.top; 01_BULK/01_INITIAL/topol.top; 01_BULK/03_RUN/topol.top; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 01_SCRIPTS/prepare_raspa2_gcmc.py; 02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top; 4nm_pore_raspa2_config.json; 8nm_pore_raspa2_config.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/kero.top; KEROGEN_ONLY_FINALS/kero.top; README_V32_4NM_PORE_RASPA2_GCMC.md,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p600/02_RUN/kero_ATP.itp,kero_ATP.itp,.itp,3910,9e4250fd9a062de7ceb95ed2233e1dab48bd37d8a925933e27d56053171eb2c5,2026-05-20T16:22:16,GROMACS ITP,rough surface,; Created by AuToFF,,,00_CHECK_ENVIRONMENT.bat; 00_INPUT/PUT_kero_ATP.itp_HERE.txt; 00_INPUT/kero.top; 01_BULK/01_INITIAL/topol.top; 01_BULK/03_RUN/topol.top; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/PUT_kero_ATP.itp_HERE.txt; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/kero.top; KEROGEN_ONLY_FINALS/kero.top; README_V32_4NM_PORE_RASPA2_GCMC.md,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p600/02_RUN/mdout.mdp,mdout.mdp,.mdp,14004,dfd7847d00f45920f5062591cbf17547d684ce10e9150cee547e7bbfee281b28,2026-07-02T10:44:04,GROMACS MDP,rough surface,;,mdout.mdp,,01_BULK/03_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/mdout.mdp,grompp,F:\MD\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\02_GRAPHENE_CASES\RMS_0p600\02_RUN; F:\gromacs some software\gmx2018.8; F:\gromacs some software\gmx2018.8\bin\gmx.exe,ACTIVE,,0.72,References current named workflow artifacts.
02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/kero.itp,kero.itp,.itp,466340,d3b8fcfdbb862300636e620710ac5b2236dcc876828693af766842f4bed71f61,2026-05-29T16:07:57,GROMACS ITP,rough surface,; Created by AuToFF,,,00_CHECK_ENVIRONMENT.bat; 00_INPUT/kero.top; 01_BULK/01_INITIAL/topol.top; 01_BULK/03_RUN/topol.top; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 01_SCRIPTS/prepare_raspa2_gcmc.py; 02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top; 4nm_pore_raspa2_config.json; 8nm_pore_raspa2_config.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/kero.top; KEROGEN_ONLY_FINALS/kero.top; README_V32_4NM_PORE_RASPA2_GCMC.md,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/kero_ATP.itp,kero_ATP.itp,.itp,3910,9e4250fd9a062de7ceb95ed2233e1dab48bd37d8a925933e27d56053171eb2c5,2026-05-20T16:22:16,GROMACS ITP,rough surface,; Created by AuToFF,,,00_CHECK_ENVIRONMENT.bat; 00_INPUT/PUT_kero_ATP.itp_HERE.txt; 00_INPUT/kero.top; 01_BULK/01_INITIAL/topol.top; 01_BULK/03_RUN/topol.top; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/PUT_kero_ATP.itp_HERE.txt; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/kero.top; KEROGEN_ONLY_FINALS/kero.top; README_V32_4NM_PORE_RASPA2_GCMC.md,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/RMS_0p600_standard_kerogen_plate_metrics.json,RMS_0p600_standard_kerogen_plate_metrics.json,.json,1373,bae5daa7199d0048da2a2249622dda81415849782383406b9631fe460525d325,2026-07-02T16:21:27,JSON,rough surface,{,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p600\\02_RUN\\STANDARD_KEROGEN_PLATE\\RMS_0p600_standard_kerogen_plate.gro; F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p600\\02_RUN\\STANDARD_KEROGEN_PLATE\\RMS_0p600_standard_kerogen_plate_PBC_VIEW_3x3.gro; F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p600\\02_RUN\\final_structure_pull.gro,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p600\\02_RUN\\STANDARD_KEROGEN_PLATE\\RMS_0p600_standard_kerogen_plate.gro; F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p600\\02_RUN\\STANDARD_KEROGEN_PLATE\\RMS_0p600_standard_kerogen_plate_PBC_VIEW_3x3.gro; F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p600\\02_RUN\\final_structure_pull.gro,,,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p600\\02_RUN\\STANDARD_KEROGEN_PLATE\\RMS_0p600_standard_kerogen_plate.gro; F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p600\\02_RUN\\STANDARD_KEROGEN_PLATE\\RMS_0p600_standard_kerogen_plate_PBC_VIEW_3x3.gro; F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\02_GRAPHENE_CASES\\RMS_0p600\\02_RUN\\final_structure_pull.gro,ACTIVE,,0.72,References current named workflow artifacts.
02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/topol.top,topol.top,.top,409,693adb8ca874a1f7bc374086724d6a2312656b6c8fb92ca3c72a507edc0a17e4,2026-07-02T16:21:27,GROMACS TOP,rough surface,; Created by AuToFF,kero.itp; kero_ATP.itp,kero.itp; kero_ATP.itp,01_BULK/03_RUN/mdout.mdp; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 01_SCRIPTS/run_bulk.py; 01_SCRIPTS/run_wall_case.py; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/mdout.mdp,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top,topol.top,.top,590,1aa8e7cd0de1aae8f3fa9b0a2d8d78afb43af6138a7d5275e50d937b8cdbbed5,2026-06-30T22:14:07,GROMACS TOP,rough surface,; Created by AuToFF,GBOT.itp; GTOP.itp; GXMN.itp; GXMX.itp; GYMN.itp; GYMX.itp; kero.itp; kero_ATP.itp,GBOT.itp; GTOP.itp; GXMN.itp; GXMX.itp; GYMN.itp; GYMX.itp; kero.itp; kero_ATP.itp,01_BULK/03_RUN/mdout.mdp; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 01_SCRIPTS/run_bulk.py; 01_SCRIPTS/run_wall_case.py; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/mdout.mdp,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p600/CASE_METADATA.json,CASE_METADATA.json,.json,1707,f715879927ed470cabd2d641063f16bcbb7b574f1b473ed54b001a8263c0fcb6,2026-06-30T22:14:08,JSON,bulk density,{,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\01_BULK\\03_RUN\\bulk_density_0p8_final.gro,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\01_BULK\\03_RUN\\bulk_density_0p8_final.gro,01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/generate_wall_mdps.py,,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\01_BULK\\03_RUN\\bulk_density_0p8_final.gro,ACTIVE,,0.72,References current named workflow artifacts.
02_GRAPHENE_CASES/RMS_0p600/PULL_FORCE_REPORT.json,PULL_FORCE_REPORT.json,.json,2050,2f2766f135a2261402e5043f7a354195449f975420066d7d90cdde3b6ac99e88,2026-07-03T11:43:35,JSON,rough surface,{,,,01_SCRIPTS/generate_wall_mdps.py; 01_SCRIPTS/run_wall_case.py,,,ACTIVE,,0.72,References current named workflow artifacts.
02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/GBOT.itp,GBOT.itp,.itp,2784372,35070a59ceb37497259f6eb1e30568a7b12f41ff33de69cdd1816d764bd2388b,2026-06-30T22:14:08,GROMACS ITP,rough surface,[ moleculetype ],GBOT_posre_fixed.itp,GBOT_posre_fixed.itp,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/GBOT_posre_fixed.itp,GBOT_posre_fixed.itp,.itp,579603,b47374af5bd49ba3598ba728c614139eb4712e24b08d9ff185395050617db6c0,2026-06-30T22:14:08,GROMACS ITP,rough surface,[ position_restraints ],,,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/GBOT.itp; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/GBOT.itp; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/GBOT.itp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/GBOT.itp; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/GBOT.itp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/GBOT.itp; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/GBOT.itp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/GBOT.itp,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/GTOP.itp,GTOP.itp,.itp,6604987,ab635e8dd623797c45127685a0ad92b891fa5daf1cd3654f85864c36bce224ca,2026-06-30T22:14:08,GROMACS ITP,rough surface,[ moleculetype ],GTOP_posre_full.itp; GTOP_posre_pull.itp,GTOP_posre_full.itp; GTOP_posre_pull.itp,02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/GTOP_posre_full.itp,GTOP_posre_full.itp,.itp,579603,fcabde958174582289544df86a156624628409500b7535dedff2360c83813420,2026-06-30T22:14:08,GROMACS ITP,rough surface,[ position_restraints ],,,01_SCRIPTS/build_graphene_cases.py; 02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/GTOP.itp; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/GTOP.itp; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/GTOP.itp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/GTOP.itp; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/GTOP.itp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/GTOP.itp; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/GTOP.itp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/GTOP.itp,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
